算法工程师（Python）,逻辑汇,18000-26000元,深圳,1-3年,本科,"职位介绍：
- 在一个精英团队中负责复杂算法的实现
- 深入理解并快速实现复杂的算法
- 在技术负责人的指导下，改进机器学习算法
- 解决产品开发过程中出现的各种有挑战的非标准问题
基本要求：
- 全日制重点本科学位或以上，理工类专业，本科成绩处于年级前10%。
- 数学基本功扎实，逻辑分析能力突出。
- 能用Python实现较为复杂的算法问题。
- 具有在多人协作的复杂工程项目中高标准编写Python程序的经验，掌握python的高级功能。
- 深刻理解并熟练运用基础算法和数据结构知识（计算机专业本科范围内）。
- 熟练掌握git，熟悉基于github的代码审阅合并流程。
- 英语大学六级以上或同等英语水平，具有深入阅读英文文献的能力。
- 勤学好问，善于沟通，抗压能力强。
- 27岁以下优先。
加分项：
- 本科成绩优异，以成绩单为准。
- 独立开发过项目。如有合作需解释清楚自己的贡献。
- 向知名开源软件工程贡献过代码。
- 极度代码洁癖，了解诸如pylint、autopep8等自动代码清洁工具。
- 熟练掌握至少一种常见Linux发行版本（如Ubuntu，CentOS等）的使用方法。
- 使用过常见的rpc框架，如protobuf+grpc。
- 熟练使用C、C++和Java中的至少一个。
公司介绍：
深圳逻辑汇科技有限公司（逻辑汇）是以产品为立足点、以技术为核心竞争力、以完美的用户体验为追求、以扁平化管理为理念、以自由创新为公司文化的初创型金融科技公司。逻辑汇致力于为全世界的金融分析师和个人投资者提供最智能最友好的投资研究平台，让所有聪明人从繁杂的机械劳动中解放出来，让艰深的金融知识变得触手可得。逻辑汇的团队由计算机、物理、数学和金融领域的学霸组成，顾问团队包括数名香港及国内金融界资深人士以及人工智能前沿学者。逻辑汇得到了千万级的风险投资。逻辑汇将重塑金融研究模式，让金融研究变得不再高大上，让交易更加公平，让金融市场能够更加有效地配置资源。
                            
顶级学霸构成的顶级团队"
python教学讲师（宝安/福田/龙华/龙岗）,小码教育,8000-12000元,深圳,经验不限,本科,"工作地点就近安排：
地点1：深圳宝安区龙光世纪大厦A座8楼801
地点2：深圳福田区华融大厦1003
地点3：深圳龙华区光浩国际中心
地点4：深圳龙岗区龙岗中心城萃华教育城
岗位职责：
1、主要负责讲授青少年编程课程；
2、按照公司制定的教学计划，高质量完成教学任务；
3、负责班级日常管理和维护工作；
4、负责学生辅导和教学答疑等工作；
5、参与优化和创新教学课程体系；
6、配合其他部门完成相关工作。
7、python新讲师培训；
8、教学品质督查
任职要求：
1、本科及以上学历；
2、掌握python语法基础，数据结构和算法；
3、热爱教育事业，有良好的敬业心；
4、能主动与学生沟通，关心学生，并督促学生认真学习；
5、普通话标准，语言表达能力强，逻辑思维清晰，具有优秀的沟通技巧；"
python开发,云沃客,9000-14000元,深圳,1-3年,本科,"工作地点 ：
深圳市南山区威新软件园
职位描述 ：
1、本科及以上学历，2年以上python相关经验； 
2、有独立开发经验，有扎实的编程功底、良好的编程习惯。 
3、工作耐心，善于学习，有证券相关经验的优先； 
4、特别匹配的大专也考虑；
                            
云族佳是一家科技创新公司，我们是“WaaL --Work as a Life(工作即生活)”理念的倡导者，也是当今炙手可热的开发众包概念创业公司。
目前，云族佳的团队还处在一个初创的阶段，现在加入我们，你将可以有机会成为这座摩天大楼的奠基者之一，创造一套新的商业系统，改变你的工作乃至生活方式。"
python开发工程师,中软国际,11000-20000元,深圳,5-10年,本科,"岗位要求：（18、19年应届生勿扰）
1、2年以上Python底层开发经验，熟悉Python后台开发
2、统招本科及以上学历
3、性格开朗、积极主动、能吃苦耐劳
4、表达沟通能力强，有良好的团队协作精神
5、能接受适当程度的加班及出差"
python高级工程师,汇商源,15000-30000元,深圳,5-10年,大专,"需求后台大牛！大牛！大牛！5年后台经验起步！
从事带队做过线上商城APP者优先！
待遇从优！可分期股！期权！
如果你认为你是大牛请联系我！
初级中级暂时不需要！
岗位描述：
1．参与高并发的后台服务系统的需求整理和开发工作
2．负责系统性能优化和改进
3．运用在分布式系统，构建能够满足产品需求的平台，系统及网络基础结构
4. 完成功能模块的设计、开发、测试、文档编写等工作
岗位要求：
1.熟练掌握Python语言
2.熟悉Python Web框架，比如Tornado，有php,java开发经验都优先；
3.熟悉MySQL数据库，有SQL性能优化经验
4.熟悉NSQ消息队列，Redis/Memcached缓存技术
5.熟悉HTTP和WebSocket协议
6.熟悉Linux操作系统, git
7.有良好的代码习惯
加分项：
1.参与过开源项目，有提交过BUG和Patch
2.熟悉OpenStack，Docker等技术
3.有微服务架构设计与开发经验
4.有Github和技术博客"
Python开发工程师,新浪爱问普惠,15000-25000元,深圳,3-5年,本科,"职位描述：
负责后台服务系统设计、开发和维护工作；
参与项目需求分析、联调以及测试工作；
主动发现并提出项目中出现的各种问题，积极推进项目进度。
岗位要求：
1. 计算机相关专业本科以上学历，精通Python语言，有一年以上Python开发经验；
2. 熟悉Unix/Linux后台服务开发，对多进程、多线程编程熟悉，熟悉常见的网络编程模型，有大并发系统后台开发经验者优先;
3. 熟练掌握至少一门Python Web开发框架（Tornado、Flask等)
4. 熟悉Mysql，redis，mongdb，有过数据库调优和海量数据存储经验者优先。
5. 熟悉http/websocket等协议及相关知识，熟悉nginx等web服务器常用配置
6. 熟悉RESTful API设计，有过互联网业务系统或相关技术产品开发经验
7. 对技术有追求，认真踏实，沟通学习能力强，团队意识强"
Python高级开发工程师,跨越速运南山IT中心,18000-35000元,深圳,3-5年,大专,"工作职责：
1、负责信息安全管理平台设计开发；
2、负责信息安全平台优化与外部对接。
能力要求：
热爱技术，积极主动，对解决挑战性问题充满热情，善于分析和解决问题； 
1、大专以上学历，3年以上Python开发经验
2、熟练掌握Python、熟练使用Python标准库和流行的第三方库，有Django、Tornado、Flask等任一Web框架项目经验，能独立开发Web项目；
3、熟悉常见数据库的操作，如Oracle、MySQL、PostgreSQL、MongoDB, Redis等一种或多种；
4、了解常见的前端框架,如bootstrap、jQuery、vue.js、angular等一种或多种；
加分项
5、有复杂功能与权限设计的Web管理后台开发经验或运维平台开发经验优先；
6、了解OWASP TOP10等常见的安全漏洞；"
Python工程师（腾讯外包）,上海微创软件,10000-15000元,深圳,1-3年,大专,"岗位职责：
1. 负责爬虫平台的维护与爬虫任务的配置（NodeJs）
2. 负责爬取数据的清洗与输出（Python, MySQL）
岗位要求：
1. 熟悉JavaScript
2. 熟悉Html、Json等Web概念
3. 熟悉关系型数据库, 能熟练编写SQL语言
4. 学习能力强，有耐心，能独立解决问题
5. 熟悉Python更佳"
Python课程内容研发,熊猫书院,8000-13000元,深圳,经验不限,本科,"【职责描述】
1、负责Python课程的设计、与团队队员一起合作开发课程；
2、联动运营、产品部门，深入了解用户需求，提取、调动用户的学习动力，拆解课程知识，提高用户学习知识的效率；
3、负责将认知心理学、学习心理学、态度情绪等相关学科知识融入课程内容研发中，拆解人们的学习行为、认知行为路径，促成人们更好的学习汲取内容知识；
4、与团队一起迭代、完善内容的生产流程、合作联结，提高内容研发的整体效率。
【任职要求】
1、全日制统招本科以上学历，计算机专业、教育学专业（两者兼具尤佳）背景；
2、有过编程/STEAM课程设计经验；或在线教育课程开发背景优先；
3、爱好编程，有较强的编程能力；以助他人学习成长为自我价值实现者，热爱传播知识、并享受其中；
4、善于与团队合作，沟通能力强，能和团队成员相互学习，共同成长；
5、注重自我成长、自我要求高、自律，尤其是深度学习者；
6、加分项：具备一定的数据分析能力、产品思维能力。"
python架构师,Topline尚诚同力,10000-15000元,深圳,3-5年,大专,"岗位职责：
1. 负责数据采集，参与爬虫架构的设计与研究；
2. 编写新的数据抓取程序，提高网页抓取的效率和质量等问题；
3. 参与爬虫核心算法和策略优化,熟悉采集系统的调度策略；
4. 负责网页信息抽取优化，登录抓取；
5. 负责抓取后的相关数据清洗工作，将清洗后的数据存入数据库；
6. 参与敏捷开发和过程改进；
职位需求：
1. 国家统招大专正规院校以上毕业,计算机相关专业,了解数据结构和数据算法，3年或以上相关经验；
2. 熟悉正则表达式. XPath. CSS等网页信息抽取技术
3. 精通python,熟悉scrapy框架，熟悉requests；
4. 熟悉网页抓取原理及技术,熟悉基于Cookie的网站登录原理
5. 熟悉Redis. MySql；
6. 熟悉PHP，熟悉H5，Vue框架优先；
7.有良好的沟通和学习能力、有较强的团队协作能力以及快速解决问题的能力。
我们的福利：
1.员工入职即可享受丰厚的交通补+餐补+通讯补！ 
2.各种节日和员工生日福利是必不可少的！下午茶、晚餐公司也包了！
3.年度旅游、年度体检当然少不了~
4.工作发展广，良好的环境，公司支持员工多方面提升自己，能让你更大提升自己！"
python开发工程师,龙得水信息,10000-15000元,深圳,3-5年,大专,"1、熟悉python语言开发； 
2、熟悉mysql数据库操作； 
3、熟悉django框架，或者有其他网站框架全栈开发经验优先； 
4、熟悉numpy及矩阵运算是加分项；
5、了解聚类算法是加分项； 
6、了解caffe、MXNet、tensorflow，pytorch等框架是加分项；"
python开发工程师,彧求信息,10000-15000元,深圳,3-5年,本科,"岗位职责：
1、使用 pthon、hive等语言对数据进行统计、计算、分析；
2、能单独发现和解决生产上的数据问题；
3、良好的交流沟通,与其他技术和业务部门共同完成工作。
岗位要求：
1、计算机、统计等相关专业本科以上学历；
2、2年以上 Python开发经验,臭练使用 Pandas等包,熟练使用 Pycharn等开发工具；
3、熟练握数据库及L相关知识,了解基本设计和优化原则；
4、熟 Postgresql/ Oracle/Hive的优先，熟悉企业据的优先；
5、具有较强逻辑思维、较好的业务分析能力；
6、具有强烈的贵任心,良好的沟通能力和团队含作精神。
福利待遇：
1、工作时间：每周工作5天，每天工作7小时；
2、五险一金：入职即可购买；
3、健康保障：年度健康体检；
4、旅游活动：每年组织全公司旅游；
5、有薪年假，一切假期福利按国家标准执行；
6、享有因公司高速发展而提供的广阔发展平台与职业提升空间。"
Python爬虫工程师,小步网络,15000-30000元,深圳,3-5年,本科,"大牛云集,发展空间大,弹性上班
岗位职责：
1、负责开发新爬虫和优化现有的爬虫
2、负责网页信息抓取结果的抽取、数据清洗、分类、聚类等研发工作
3、负责爬虫平台系统的架构以及爬虫核心算法的优化
岗位要求：
1、拥有3年以上开发经验，熟悉Python主流类库使用，熟悉flask/django/tornado框架；
2、 熟悉Mysql，熟练使用redis、kafka等常用第三方组件；有DBA经验者优先；
3、熟练掌握HTTP，TCP/IP，网络编程，爬虫技术；
4、至少用过一款网络嗅探工具（Wireshark、Charles、Fiddler 等）；
5、熟悉分布式系统，对网络和并发编程有丰富的经验，熟悉Linux/Unix平台，能熟练使用脚本语言进行系统日志分析者优先；
6、喜欢尝试新技术，对于使用过的开源软件，能了解到它的原理和机制；
                            
小步网络是一家专注全球移动互联网的初创公司，团队核心成员都是来自于知名互联网公司的大牛。"
Python开发工程师,兴融联科技,12000-13000元,深圳,3-5年,大专,"岗位职责：
1. 根据用户需求文档，进行机器人的用户交互功能相关的后台开发
2. 负责机器人后台监控与系统管理的后台开发
3. 在与协力厂商开发方案中，负责技术沟通与开发
4. 负责机器人后台项目的运维作业
5. 执行上属交办工作任务
任职资格：
1. 计算机、电子、自动化等相关专业，3年以上python后台工作经验
2. 熟练掌握python开发语言，有扎实的编程能力
3. 熟练掌握一种及以上Web框架，Django框架优先
4. 熟悉mysql、redis、mongodb等数据库开发
5. 熟练应用linux操作系统，能够在服务器端进行代码的部署与调整
6. 具备较好的编码习惯，熟悉git，docker，nginx等技术
7. 较好的团队协作和抗压能力"
Python高级开发工程师,量化云,20000-30000元,深圳,3-5年,本科,"1. 负责金融类产品高性能高可用基础框架和组件的设计开发；
1. 负责设计和实现量化策略实时/回测引擎。
工作要求
1. 985/211大学计算机软件或相关专业本科以上学历，三年以上工作经验；
2. 要求精通Python、熟悉C/C++；能够深入理解任一Python框架；
3. 有股票或者金融衍生品交易经验；
4. 有量化系统开发经验优先；
5. 有分布式系统开发经验优先。"
Python工程师,深圳市金未来信息...,8000-13000元,深圳,1-3年,本科,"岗位职责：
1. 负责Python软件、服务器程序、网站后台设计，相关算法研发和优化。
2. 参与应用设计与方案讨论。
3. 负责实现软件、应用程序代码，建立和完善开发文档。
4. 协助对所开发的功能进行测试，协助产品部署。
岗位要求：
1. 熟练掌握Python3的使用，有一定的python web开发经验，熟悉django,flask或Tornado优先。
2. 至少会使用一种数据库技术，如Oracle、SQL Sever、Mysql、PostgreSQL等。
3. 熟悉Bootstrap、Node.js、Linux Shell优先。
4. 有良好的编程习惯，沟通能力强，能够独自编写技术文档。
5. 具备较好的学习能力、问题分析能力，可以独立调试解决问题。
6. 良好的沟通协调能力和团队合作意识，工作踏实，态度积极，能够承受工作压力。"
后台开发(Python/C++/Go),迅雷网络,15000-30000元,深圳,3-5年,本科,"岗位职责：
1. 支持PC迅雷、手机迅雷、海外项目的服务维护和新需求的实现；
2. PC迅雷和手雷项目现有服务的go改造和容器化；
3. 完善自动化运维，完善CI/CD，使服务弹性伸缩，快速扩容，自动fail over。
任职要求：
1. 3年以上服务器后台开发经验（或名牌大学计算机相关专业毕业，1年以上服务器后台开发经验）；
2. 精通Go/C++语言编程, 精通Linux网络编程、多线程编程，有分布式高可用、高性能、高并发后台服务开发、维护经验；
3. 熟悉MySQL、redis、PostgreSQL等后端组件，精通SQL调优，对于使用过的开源软件，能了解原理和机制；
4. 熟悉Docker使用过Kubernetes、Swarm等容器编排工具，有后台服务容器化开发、运维经验，有成熟的CI/CD经验；
5. 强烈的责任心，有自己的软件工程方法论，追求编写优雅的代码，有良好的编码习惯和单元测试习惯，自我驱动力强，能够让合作者建立信任关系；
6. 喜欢尝试最新的技术，丰富团队的技术，开拓团队视野
                            
大流量平台 极客精神"
python工程师,泽亿科技,9000-14000元,深圳,3-5年,本科,"1.有数据分析和处理经验
2.能够搭建自然语言处理、深度学习的模型，包括：中文分词、主题分析、智能对话、情感分析等方面算法有深刻的了解
3.了解机器学习、神经网络等相关算法
4.熟悉TensorFlow，RNN,CNN，Seq2Seq,LSTM
岗位要求：
1.有一定的计算机基础知识；
2.3年以上的Python开发经验，能力强者可放宽要求
3.有志者能够从事AI人工智能方向
                            
创始人团队拥有二十多年从业经验，对行业有深入了解"
python开发工程师,绛门科技,10000-15000元,深圳,1-3年,本科,"岗位要求：
    1、本科及以上学历，2年以上Python/Java使用经验。
  
2、熟悉lua语言，shell脚本开发
  
   3、良好的逻辑思维能力和沟通能力，具有很强的问题分析和解决能力，对解决具有挑战性的问题充满激情。"
python后台开发,SmartX,20000-40000元,深圳,经验不限,不限,"Responsibilities：
1.	设计、开发基于 KVM，VMware，Xenserver，Docker 等虚拟化技术的统一管理平台
2.	设计、开发大规模集群的异步任务调度中心，提供高并发且稳定的调度功能
3.	设计、开发基于 KVM 虚拟机高可用（HA）功能，保证用户业务的连续性
4.	设计并实现健壮，清晰的 RESTful API
5.	撰写细致的设计文档，并对其他同事的代码进行审查
6.	与测试、产品、售前和售后部门密切配合，不断提升产品质量和竞争力
Minimum Qualifications：
1.	热爱编程，具有以下任一种语言的扎实的编程经验：Python、Golang、Java
2.	具有 web 后台开发经验
3.	具有基于以下至少一种软件开发的经验，包括 MySQL、MongoDB、Redis、Cassandra、ElasticSearch、Zookeeper 等
4.	熟悉 Linux 环境编程，理解 I/O 模型、事件模型、协程、线程池等基本概念，具有异步网络编程经验
5.	具有独立完成复杂功能的经历，能够完成完备的设计文档，清晰的接口定义，能够有效的进行任务拆分
6.	代码风格干净简洁，具有极高的软件质量标准
Preferred Qualifications：
1.	有大规模集群系统的开发经验，对软件高可用，高并发有深刻的理解
2.	有基于 KVM，Qemu，Libvirt 等项目开发的经验
3.	有 Openstack 的开发经验
                            
SmartX 是一家以技术为主导的企业服务公司,提供自主研发的分布式存储,虚拟化平台,系统监控分析等 IT 基础设施产品。有着全球领先的分布式系统技术,研发成员均来自顶级的 IT 互联网公司。这是SmartX在知乎上的技术专栏 https://www.zhihu.com/org/smartx-7/activities
  
  
    "
Python爬虫工程师,光速动力,7000-12000元,深圳,1-3年,大专,"岗位职责： 
1. 根据需求开发不同网站平台的爬虫程序，收集指定的信息； 
2. 维护并优化爬虫程序，保证爬虫程序稳定、高效； 
3. 进行数据去重和重新规整；
4. 完成领导交代的其它调研及开发工作；
5. 工作中不断研究应用新技术，有效的提高工作效率。
任职要求： 
1. 本科及以上学历，2年及以上Python开发工作经验；
2. 熟悉Linux操作系统，熟练掌握Python开发语言，能独立完成爬虫开发任务；
3. 熟悉facebook，twitter，ins的爬取；
4. 熟悉flask/django/tornado框架；
5. 熟悉常用的工具如Mysql，Nginx等的基本原理和使用； 
6. 有责任心，有团队精神，积极好学，乐于探讨交流,对新技术充满渴望。"
Python开发高级工程师,国信证券,25000-45000元,深圳,5-10年,本科,"岗位职责：
1. 负责运维团队脚本和工具平台的前后端开发
2. 负责开源自动化和监控工具的技术支持
3. 负责运维团队的Python脚本开发培训
能力描述：
1. 精通Python编程语言和Django开发框架
2. 熟悉Angular或者Vue前端开发框架
3. 熟悉MySQL、Redis等数据库
4. 熟练掌握Linux操作系统
5. 对GoLang开发语言了解尤佳"
Python开发工程师,荔枝微课,15000-25000元,深圳,3-5年,本科,"1、参与公司项目服务端模块的设计、开发和优化
2、能独立负责一个项目的整体规划，包括模块设计，架构设计以及代码的编写
3、对公司目前项目模块进行重构和优化
岗位要求：
1、本科或以上学历
2、熟练使用Python进程程序设计和编写，对C/C++编程有一定程度的理解，编程能力强。具备数据分析的能力更佳。
3、熟悉掌握后端开发的相关知识，熟练使用Django、tornado或Flask, 对高并发场景具有一定程度的处理经验
4、熟悉掌握Linux环境及常用shell命令，能独立在服务器进行调优，测试、部署等操作，并能在服务器状况异常时迅速定位原因。
5、熟悉数据库的操作，对sql语句有深刻的理解，对慢查询语句进行调优，熟悉mysql，有postgresql使用经验更佳。熟练使用redis的用法，包括kv，set，队列等用法，对nosql如mongodb有所了解更佳。
6、具备项目架构能力，能独立承担项目。
6、具备良好的逻辑思维能力，独立分析和解析问题的能力。
7、有良好的沟通协作能力，强烈的责任心与主动性，在自我成长的同时带动团队的成长。
加分项:
1、有个人技术博客
2、对nodejs以及koa，express有所了解有先
3、热爱运动
                            
我们相信，好玩的团队才会创造出好的产品。这里有隐秘的行业大神、技能满满的斜杠青年、爱吃爱玩的高颜值队友；这里有轻松自由的工作氛围、惊喜不断的员工福利、无限可能的成长空间……"
C#/python开发运维工程师,神州信息,8000-13000元,深圳,1-3年,本科,"岗位要求:
1、全日制本科学历，学信网可查；
2、三年以上python或c#开发工作经验；
3、熟悉自动化运维，有独立开发经验；
4、有桌面运维经验优先，独立解决终端软件、硬件问题；
5、良好的沟通能力，形象端庄；
6、掌握网络基础运维；
岗位职责：
1、负责桌面运维工具的开发；
2、分中心桌面电话、远程支持；
3、技术文档撰和开展培训；
4、落地分中心项目开展和推进。
                            
整合全球云产业资源，聚焦云管理服务、定制公有云服务、智慧校园云服务等领域，协同生态体系合作伙伴提供整合云服务，助力用户商业价值提升。以整合云服务、自有品牌产品及服务为切入点，打造融合服务平台
同合作伙伴注入新动能，与合作伙伴共同成长。"
python工程师-深圳OHR3991272,上海网新新思,8000-10000元,深圳,1-3年,本科,"1、本科及以上学历，2年以上python相关经验；
 2、有独立开发经验，有扎实的编程功底、良好的编程习惯。 
3、工作耐心，善于学习，有证券相关经验的优先；
 4、特别匹配的大专也考虑；
外包岗，要求是统招的，可以在学信网上查验。"
Python开发工程师,联觉(深圳)科技...,18000-28000元,深圳,5-10年,本科,"职位描述：
1、从事工业视觉检测系统Web平台＆数据标注web平台的＆深度学习平台等开发工作。
2、按照设计的要求和功能，高质量地完成任务，确保代码具有较高的质量、性能和维护性
3、具有良好的文档编写能力，能按公司规范编写软件工程、产品及相关文档
4、工作认真细致、责任心强、具有积极进取的精神、良好的沟通技能和团队协作能力
5、对技术有强烈的兴趣，具有良好的学习和分析解决问题能力
任职要求：
1. 熟练掌握Python语言，熟悉主流的Python Web开发框架如Flask、Django等
2. 熟练掌握HTML/CSS/JavaScript等前端技术，熟悉主流的前端框架（库）如Bootstrap、jQuery等，具有HTML5、Vue.js、React等开发经验者优先
3. 熟练使用MySQL关系数据库及SQL语言，熟悉Python ORM框架SQLAlchemy，具有NoSQL数据库如MongoDB、Redis等使用经验者优先
4. 熟悉Linux操作系统，了解常用的Linux命令
5. 接触过神经网络算法/机器学习/机器视觉者优先。
6. 接触过解制造业生产过程者优先；
                            
一家认真做产品，致力于用AI解放工人双手的初创公司~"
python开发工程师,联觉(深圳)科技...,14000-20000元,深圳,3-5年,本科,"职位描述：
1、从事工业视觉检测系统Web平台＆数据标注web平台的开发工作。
2、按照设计的要求和功能，高质量地完成任务，确保代码具有较高的质量、性能和维护性
3、具有良好的文档编写能力，能按公司规范编写软件工程、产品及相关文档
4、工作认真细致、责任心强、具有积极进取的精神、良好的沟通技能和团队协作能力
5、对技术有强烈的兴趣，具有良好的学习和分析解决问题能力
任职要求：
1. 熟练掌握Python语言，熟悉主流的Python Web开发框架如Flask、Django等
2. 熟练掌握HTML/CSS/JavaScript等前端技术，熟悉主流的前端框架（库）如Bootstrap、jQuery等，具有HTML5、Vue.js、React等开发经验者优先
3. 熟练使用MySQL关系数据库及SQL语言，熟悉Python ORM框架SQLAlchemy，具有NoSQL数据库如MongoDB、Redis等使用经验者优先
4. 熟悉Linux操作系统，了解常用的Linux命令。
                            
一家认真做产品，致力于用AI解放工人双手的初创公司~"
Python后台开发,德盈泰科,15000-25000元,深圳,3-5年,本科,"。1、负责研发、维护星域共享云计算服务相关模块；
2、 负责云计算前沿技术的研究与应用。
工作要求：
1、本科及以上学历，计算机相关专业；
2、 2年以上相关工作经验；
3、 精通python或C/C++，了解至少一种脚本语言；
4、 熟悉Linux网络编程；
5、 熟悉Linux操作系统原理及常用工具、命令；
6、有分布式系统经验者优先，有高并发、高可用经验者优先；
7、有P2P、区块链开发经验者优先；
8、有云计算服务、平台开发经验者优先；
9、有嵌入式平台开发、性能调优经验者优先；"
自动化测试/python测试,中软国际,8000-13000元,深圳,1-3年,本科,"1、  兼容性ready测试人员要求：a、  具备端到端的特性交付能力；b、  熟练掌握测试方法和常用测试工具；c、  熟练掌握Linux、数据库、Python，能够独立搭建测试环境；d、  有Python自动化测试经验，能够独立编写脚本；e、  了解兼容性测试、最好有相关测试经验；
2、  PM后备人员要求：a、具备端到端的特性交付能力；b、能够独立制定测试方案和策略；c、  熟练掌握Linux、数据库、Python，能够独立搭建测试环境；d、必须有Python自动化测试经验，扎实的脚本写作能力；e、必须有很强的学习能力、逻辑思维能力强、条理清晰、总结表达以及沟通能力好、具备较好的组织能力；f、思考和处理问题全面；g、熟练掌握多种测试方法；h、进行过功能、自动化、性能等多种类型的测试；"
中高级Python工程师,兴融联科技,11000-18000元,深圳,3-5年,大专,"岗位职责：
负责生物特征识别平台的后台系统开发和维护
岗位要求：
1、3年以上系统开发经验；精通python，熟悉linux系统；
2、熟悉python代码性能优化和分析，熟练使用多线程编程；
3、精通tornado、django等主流框架，有后台restful api服务的实际项目经验，并对服务高并发、高可用有了解；
4、熟悉mysql、oracle、redis等数据库使用和优化方法；
5、具有优秀的编程习惯和较强的研发与设计能力，能独立分析和解决问题；
6、有AI后台开发经验者优先
                            
兴融联拥有一支稳定团结具有丰富经验的管理团队，秉承“诚信、高效、创新、专业”的企业理念，对客户的战略业务需求有着透彻的理解，在动态多变的环境中为兴融联的发展指明了清晰的愿景和方向。"
后端开发工程师/实习（Go/Python/PHP）,熊猫书院,8000-13000元,深圳,经验不限,本科,"【职位诱惑】
小组制度、导师带教、多语言学习、新技术探索
> 加入我们，你将学习承载百万学员的学习平台如何被创造；
了解风变编程的微服务架构、集群化管理、devops文化；
不仅仅会使用Go/Python/PHP 多种语言，还有Docker、K8S、Elasticsearch、WebSocket等服务架构的演进，同时还会与其他Group 一起开展 NLP（自然语言处理）与 AI问答、PLT（Programming language theory）设计编程语言等领域的深入研究；
> 作为一家教育公司的技术团队，秉承公司的教育理念，对待实习生的培养我们非常认真并且专业。期待你的快速成长，我们能一起探讨技术的未来。
【能力要求】
1. 计算机相关专业并且热爱计算机与coding。在校期间的每个实验或大作业都是自己独立完成，并成为了别人的大腿
2. 逻辑能力强，看见一个产品就能很快分析出背后的实现逻辑
3. 至少使用 Go || Java || Python || PHP 实现过一个 web 项目
4. 除了 MySQL 、SQL Server 外，至少还用过1种其他数据库，比如 PostgreSQL、mongo DB
5. 已经放弃使用 windows ，选择了 mac os 、ubuntu 或其他 linux 发行版作为你的开发环境
6. 追求更高的代码质量，所以设计模式是比较熟悉的，并且应用在了自己做的一些项目里
7. 非常熟悉 Git ，了解  git-flow 或者 gitlab-flow 
8. 以上 7 点完全匹配可能要求较高，如果你真的热爱编程、乐于挑战也可以投简历试一试
【职位描述】
1. 前期，学习并熟悉公司的业务与技术架构
2. 根据成长幅度的不同，参与不同难度的产品项目
3. 能力突出者，参与新技术探索与应用
4. 能力突出并不难，目前我们系统的部分核心业务与设计就是实习生参与共同完成的"
Python,深圳酷普网络科技...,15000-25000元,深圳,5-10年,本科,"职责:
量化交易系统后台开发和维护,量化机器人开发,维护虚拟货币相关的服务（数据相关）
1.python基础扎实,有数据采集,清洗和分析经验
2.1年以上web开发经验,至少掌握flask框架
3.有Restful API接口开发经验
4.熟悉Linux/uinx操作系统基础原理，熟练使用Linux系统
5.熟练使用MySQL，MongoDB, mq等；
6.有量化交易策略开发/机器学习经验优先"
Python后台高级工程师,深圳哇哇鱼网络,15000-30000元,深圳,3-5年,大专,"1、计算机相关专业本科以上学历，1年以上Python项目开发经验。
2、熟练使用Python进行统计分析、数据挖掘、数据清洗等处理，编程能力强。
3、熟悉至少一种关系数据库如Oracle、MySQL等，熟悉SQL,了解mongodb、redis。
4、熟悉linux系统环境搭建、配置和管理, 熟练使用linux shell脚本。
5、对数据结构和算法设计有较为深刻的理解，具有良好的沟通能力和团队合作意识。
6、具备良好的逻辑思维能力，独立分析和解决问题的能力。"
Python开发工程师,潮生活新媒体,12000-15000元,深圳,3-5年,本科,"岗位要求：
1、全日制本科、计算机或信息、通信类、软件类相关专业；3年及以上工作经验
2、热爱编程，熟练使用python语言，熟悉python桌面端开发框架PyGtk、PyQt、wxPython任意一种，至少1年以上使用经验，至少做过一个完整的桌面项目；
3、熟悉TCPIP协议相关应用开发、Socket通信应用开发、python、熟悉python web开发更佳；
4、了解python数据处理、python机器学习方面的应用开发更佳。
岗位职责：
1、完成发票助手windows桌面程序的开发与维护；
2、参与公司产品的用户数据分析应用开发；
3、参与一些利用机器学习算法的应用开发（比如推荐、半自动内容生产）
你能获得的：
1、 公司实行有竞争力的、成体系的薪资制度，且激励性强，无论您在什么岗位，只要您有能力，人人都可以拿到高于同行的高薪；
2、入职即购买五险一金；
3、 公司会按国家法定节假日实行带薪休假(春节、元旦节、清明节、劳动节、端午节、中秋节、国庆节）不仅如此，还有带薪病假和带薪年假；
4、 公司办公环境优美、自由休闲，在休息区提供丰富多彩的员工活动：娱乐室、各种图书、杂志等，各种零食任你享用；
5、 每月100元/人团建费用，50元/人零食费用，可累计。不定期聚餐、生日会、茶话会和吐槽会等；
6、各种吃喝玩乐的机会。
上班时间：
周一至周五，9:00-18:00，双休，节假日休。"
Python开发工程师,深圳云天励飞,23000-30000元,深圳,5-10年,本科,"岗位职责
1、参与后台服务的设计、开发、优化等研发工作
2、与PM、算法及前端开发人员协同工作，保证产品的质量和开发进度
3、对产品进行持续优化
岗位要求
1、精通Python语言，有Web后台服务开发的实际项目经验
2、熟练掌握至少一门Python Web开发框架（Tornado、Django、Flask等
硕士三年以上经验优先考虑
3、熟练使用至少一种数据库（MySQL/PostgreSQL/Redis/MongoDB)
4、有独立分析和解决问题的能力，有良好的团队合作精神
5、985、211学校优先考虑"
